1	file	-1	-1	Holidays	1
1	file	-1	-1	Rites of Passage	2
1	file	-1	-1	Groups/Social Customs	3
1	file	-1	-1	New Year's	1.1
1	file	-1	-1	Gifts Left	1.1.1
1	item	2	9	Chicken Noodles	1.13.1.10.39	1
1	item	2	9	Whole Menus	1.13.1.10.40	22
1	item	2	9	Noodles and Mashed Potatoes	1.13.1.10.41	22
1	item	2	9	Christmas Eve/Sweet and Sour                                Chicken	1.13.1.10.42	1
1	item	2	9	Family Dinners	1.13.1.10.43	7
1	item	2	9	Goose	1.13.1.10.44	1
1	item	2	9	Pasta	1.13.1.10.45	1
1	item	2	9	Shrimp and Cocktail Sauce	1.13.1.10.46	1
1	item	2	9	Egg Casserole	1.13.1.10.47	1
1	item	2	9	Scalloped Oysters	1.13.1.10.48	1
1	item	2	9	Chicken	1.13.1.10.49	1
1	item	2	9	Ham	1.13.1.10.50	1
1	item	2	9	Eating Out	1.13.1.10.51	1
1	item	2	9	Oranges and Grapefruit	1.13.1.10.52	1
1	item	2	9	Pickeled Cucumbers	1.13.1.10.53	1
1	item	2	9	Jerusalem Dinner	1.13.1.10.54	1
1	file	3	1	Concerning Tree and Decorations	1.13.2
1	item	3	1	The Purchasing/Cutting of Tree                          	1.13.2.1	16
1	item	3	1	Decorations on the Tree	1.13.2.2	36
1	item	3	1	Luminaries	1.13.2.3	4
1	item	3	1	Nativity	1.13.2.4	1
1	item	3	1	Christmas Elf	1.13.2.5	1
1	file	3	1	Miscellaneous	1.13.2.0
1	item	3	1	Ceiling Snowflakes	1.13.2.0.1	1
1	item	3	1	Dancing around the Christmas Tree	1.13.2.0.2	1
1	item	3	1	Christmas Tree Naming	1.13.2.0.3	1
1	item	3	1	Grow the Christmas Tree	1.13.2.0.4	1
1	item	3	1	Train Track around the Tree	1.13.2.0.5	1
1	item	3	1	Silent Night Ornament and Song	1.13.2.0.6	1
1	item	3	1	Christmas Tree Trimming	1.13.2.0.7	1
1	item	3	1	Family Home Evening Activity	1.13.2.0.8	1
1	item	3	1	Green and Gold Bulbs	1.13.2.0.9	1
1	item	3	1	Take a Picture	1.13.2.0.10	1
1	item	3	1	Sing Christmas Songs	1.13.2.0.11	1
1	item	3	1	A Cowboy Christmas Tree	1.13.2.0.12	1
1	item	3	1	Wait until Christmas Eve	1.13.2.0.13	2
1	item	3	1	Artificial Pine	1.13.2.0.14	1
1	item	3	1	Window Painting	1.13.2.0.15	1
1	item	3	1	Santa Decorations	1.13.2.0.16	1
1	item	3	2	Viewing Christmas Light Decorations                       	1.13.3	14
1	item	3	2	Christmas Caroling	1.13.4	7
1	file	3	2	Countdowns	1.13.5
1	item	3	2	Advent Calendar	1.13.5.1	6
1	item	3	2	The Twelve Days of Christmas	1.13.5.2	5
1	item	3	2	Countdown Stocking	1.13.5.3	1
1	item	3	2	Advant Tree	1.13.5.4	1
1	item	3	2	Christmas Calendar	1.13.5.5	1
1	item	3	2	Advant Wreath	1.13.5.6	1
1	file	3	2	Birthday Celebrations	1.13.6
1	item	3	2	For Jesus	1.13.6.1	7
1	item	3	2	For Family Members	1.13.6.2	2
1	item	3	3	Drawing Names for Gift Giving 	1.13.7	16
1	item	3	3	Visit from Santa or Other	1.13.8	23
1	item	3	4	Opening One Gift on Christmas Eve                       	1.13.9	30
1	file	3	4	Traditional Gifts	1.13.10
1	item	3	4	Pajamas	1.13.10.1	43
1	item	3	5	Ornament 	1.13.10.2	6
1	item	3	5	12 Days of Christmas Socks 	1.13.10.3	1
1	item	3	5	Lost Marbles	1.13.10.4	1
1	item	3	5	Saving Bonds	1.13.10.5	1
1	item	3	5	Oranges	1.13.10.6	8
1	item	3	5	One Gift	1.13.10.7	2
1	item	3	5	Christmas Jar	1.13.10.8	1
1	item	3	5	Gifts of Self-Coupons	1.13.10.9	1
1	item	3	5	White Elephant	1.13.10.10	1
1	item	3	5	Gifts as Jokes	1.13.10.11	1
1	item	3	5	Money	1.13.10.12	2
1	file	3	5	Miscellaneous	1.13.10.0
1	item	3	5	Creative Wrapping Contest	1.13.10.0.1	1
1	item	3	5	Open Gift at Dinner Table	1.13.10.0.2	1
1	item	3	5	Give from the Heart	1.13.10.0.3	1
1	item	3	5	Christmas Saddle	1.13.10.0.4	1
1	file	3	5	Ethnic Specific	1.13.11
1	item	3	5	South American	1.13.11.1	3
1	item	3	5	Irish	1.13.11.2	3
1	item	3	5	Swedish	1.13.11.3	12
1	item	3	5	German	1.13.11.4	8
1	item	3	5	Dutch	1.13.11.5	6
1	item	3	5	Norweigian	1.13.11.6	7
1	item	3	5	Mexican	1.13.11.7	1
1	item	3	5	Denmark	1.13.11.8	4
1	item	3	5	Czechoslovakia	1.13.11.9	1
1	item	3	5	Yugoslavia	1.13.11.10	2
1	item	3	5	Finland	1.13.11.11	1
1	item	3	5	France	1.13.11.12	1
1	item	3	5	Mennonite	1.13.11.13	1
1	file	4	1	Christmas Eve Activities	1.13.12
1	item	4	1	Re-Enactment of the Nativity Scene                             3	1.13.12.1	25
1	item	4	1	Reading of the Nativity	1.13.12.2	34
1	item	4	1	Reading of "The Night Before                             Christmas"	1.13.12.3	5
1	item	4	2	Christmas Stockings 	1.13.12.4	2
1	item	4	2	Sleeping in the Same Room	1.13.12.5	13
1	item	4	2	Full Day/Night Activities	1.13.12.6	45
1	item	4	2	Christmas Eve Journals	1.13.12.7	1
1	item	4	2	Bingo	1.13.12.8	2
1	item	4	2	Family Feud	1.13.12.9	1
1	item	4	2	Read Scriptures	1.13.12.10	2
1	item	4	2	Chinese Food	1.13.12.11	2
1	item	4	2	Treats for Santa	1.13.12.12	1
1	item	4	2	Grandma's House	1.13.12.13	3
1	item	4	2	Forgotten Carols	1.13.12.14	2
1	item	4	2	Meal Preparation	1.13.12.15	1
1	item	4	2	Baby in the Manger	1.13.12.16	1
1	item	4	2	Santa Tracks	1.13.12.17	1
1	item	4	2	Christmas Dinner on a Blanket	1.13.12.18	2
1	item	4	2	Music Program	1.13.12.19	3
1	item	4	2	Gifts from Mom and Dad not                             Santa	1.13.12.20	1
1	item	4	2	Christmas Eve Dinner	1.13.12.21	4
1	item	4	2	Books	1.13.12.22	1
1	item	4	2	Family Scone Night	1.13.12.23	1
1	item	4	2	Mrs. Clause and the Sugar Plum Sleigh	1.13.12.24	1
1	item	4	2	Sleeping Under the Tree on the 23rd	1.13.12.25	1
1	item	4	2	Happy Jack	1.13.12.26	1
1	item	4	2	Christmas Pageant	1.13.12.27	1
1	item	4	2	Playing in the Snow	1.13.12.28	1
1	item	4	2	Renting a Movie	1.13.12.29	1
1	item	4	2	Reading 12 Days of Christmas	1.13.12.30	1
1	item	4	2	Going to a Movie	1.13.12.31	1
1	item	4	2	After-Christmas Sales	1.13.12.32	1
1	item	4	2	Christmas Carol Parody	1.13.12.33	1
1	item	4	2	Christmas Pajamas (Open on Christmas Eve)	1.13.12.34	1
1	item	4	2	Christmas Program	1.13.12.35	1
1	item	4	2	Eating Dinner at a Restaurant	1.13.12.36	1
1	file	4	2	Miscellaneous	1.13.12.0
1	item	4	2	Multiple Events/Family Traditions	1.13.12.0.1	7
1	item	4	2	Christmas Around the World	1.13.12.0.2	1
1	file	4	3	Christmas Morning	1.13.13
1	item	4	3	Sneak Peak at Presents 	1.13.13.1	2
1	item	4	3	Lining Up for Presents	1.13.13.2	5
1	item	4	3	First to See Presents	1.13.13.3	3
1	item	4	3	Opening Presents	1.13.13.4	16
1	item	4	3	Full Morning Family Activities	1.13.13.5	18
1	item	4	3	Stockings	1.13.13.6	14
1	item	4	3	Eating Santa's cookies	1.13.13.7	1
1	item	4	3	Treasure Hunts	1.13.13.8	1
1	item	4	3	Hiding Presents	1.13.13.9	1
1	item	4	3	Train Whistle	1.13.13.10	1
1	item	-1	-1	Playing Christmas Music as a Signal to Open Presents	1.13.13.11	1
1	item	-1	-1	Visit Other Family Members	1.13.13.12	1
1	item	-1	-1	Leave presents on show in the living room	1.13.13.13	1
1	item	4	3	Religious Groups	1.13.14	6
1	item	4	3	Celebrations of                          Communities/Neighborhoods	1.13.15	9
1	file	4	3	General Family/Group Activities	1.13.16
1	item	4	3	The 1970's	1.13.16.1	17
1	item	4	4 and 5	The 1980's 	1.13.16.2	104
1	item	4	6 and 7	The 1990's 	1.13.16.3	77
1	item	4	6 and 7	The 2000's	1.13.16.4	10
1	item	4	8	Undated 	1.13.16.5	33
1	file	5	1	Miscellaneous	1.13.0
1	item	5	1	The 1970's 	1.13.0.1	5
1	item	5	1	The 1980's	1.13.0.2	38
1	item	5	2	The 1990's	1.13.0.3	47
1	item	5	2	The 2000's	1.13.0.4	2
1	item	5	2	Undated	1.13.0.5	3
1	file	5	3	Saints' Days	1.14
1	file	5	3	Saint Valentine's Day	1.14.1
1	item	5	3	Leaving Anonymous Valentines 	1.14.1.1	5
1	item	5	3	The Fourteen Days of                             Valentines	1.14.1.2	2
1	item	5	3	Earrings as Gift	1.14.1.3	1
1	item	5	3	Foodways	1.14.1.4	7
1	item	5	3	Valentine Mailboxes	1.14.1.5	1
1	item	5	3	Secret Cupids	1.14.1.6	1
1	item	5	3	The Valentines Man	1.14.1.7	3
1	item	5	3	Parents Give Gifts	1.14.1.8	3
1	item	5	3	Flowers	1.14.1.9	1
1	file	5	3	St. Patrick's Day	1.14.2
1	item	5	3	Wearing Green	1.14.2.1	4
1	item	5	3	Foodways	1.14.2.2	11
1	item	5	3	Leprechaun	1.14.2.3	2
1	item	5	3	Shoes Filled with Candy	1.14.2.4	1
1	item	5	3	Irish Jig	1.14.2.5	1
1	item	5	3	Irish Blessing	1.14.2.6	1
1	item	5	3	St. Patty's Day Dinner	1.14.2.7	1
1	item	5	3	Watergate Salad	1.14.2.8	1
1	item	5	3	Irish Stew Recipe	1.14.2.9	1
1	item	5	3	Gifts	1.14.2.10	1
1	file	5	3	Miscellaneous	1.14.2.0
1	item	5	3	Shamrocks in a Potato	1.14.2.0.1	1
1	file	5	3	St. Nicolas' Day	1.14.3
1	item	5	3	Leaving Shoes Out	1.14.3.1	3
1	item	5	3	St. Lucia's Day	1.14.4	3
1	item	5	3	St. Nicolas Day	1.14.5	1
1	item	5	3	Miscellaneous	1.14.0	1
1	item	5	3	Paper lanterns	1.14.0.1	1
1	item	5	3	St. Anderw's Day	1.14.0.2	1
1	item	5	3	Yeast cakes on All Saints Day	1.14.0.3	1
1	item	5	3	Wooden Shoe Decorations	1.14.0.4	1
1	item	5	3	Sinter Klass	1.14.0.5	1
1	item	5	3	Saint Patrick's Day Pranks	1.14.0.6	1
1	file	5	4	Ethnic Holidays	1.15
1	item	5	4	East Indian 	1.15.1	1
1	item	5	4	Native American	1.15.2	1
1	item	5	4	Swedish	1.15.3	2
1	item	5	4	French	1.15.4	2
1	item	5	4	German	1.15.5	2
1	item	5	4	Scottish	1.15.6	2
1	item	5	4	British	1.15.7	3
1	item	5	4	South American	1.15.8	5
1	item	5	4	Japanese	1.15.9	9
1	item	5	4	Spanish	1.15.10	1
1	item	5	4	Chinese	1.15.11	3
1	item	5	4	Mexican	1.15.12	1
1	file	5	4	Three Kings Day	1.16
1	item	5	4	January 6th Celebration	1.16.1	1
1	item	5	4	Visit of the Three Kings	1.16.2	1
1	file	5	5	Miscellaneous	1.0
1	item	5	5	Mardi Gras 	1.0.1	3
1	item	5	5	Groundhog Day	1.0.2	1
1	item	5	5	Hanukkah Day	1.0.3	9
1	item	5	5	Pancake Day	1.0.4	2
1	item	5	5	Martin Luther King Day	1.0.5	1
1	item	5	5	Bastille Day	1.0.6	1
1	item	5	5	Spud Day	1.0.7	1
1	item	5	5	Fasnacht Day	1.0.8	1
1	item	5	5	Holiday Tree	1.0.9	1
1	item	5	5	Piñata	1.0.10	1
1	item	5	5	Zucchini Festival	1.0.11	1
1	item	5	5	Peach Day Festival	1.0.12	2
1	item	5	5	Buffdale Towndays	1.0.13	1
1	item	5	5	Shepard of the Hills	1.0.14	1
1	item	5	5	Bon Festival	1.0.15	1
1	item	5	5	The Sham Battle	1.0.16	1
1	item	5	5	Farm Folk Festival	1.0.17	1
1	item	5	5	HF Stival Festival	1.0.18	1
1	item	5	5	4H Picnic	1.0.19	1
1	item	5	5	Hot August Night	1.0.20	1
1	item	5	5	Raspberry Days	1.0.21	1
1	item	5	5	Fat Tuesday	1.0.22	1
1	item	5	5	Wild Garlic	1.0.23	1
1	item	5	5	Grandparent's Day	1.0.24	1
1	file	6	1	Babies - Birth and Naming	2.1
1	item	6	1	Baby Shower 	2.1.1	4
1	item	6	1	Baby Blessing	2.1.2	4
1	item	6	1	Birthing	2.1.3	5
1	item	6	1	Punishments and                          Techniques	2.1.4	3
1	item	6	1	Born into a World of Plenty	2.1.5	1
1	item	6	1	Date of Birth	2.1.6	1
1	file	6	1	Naming	2.1.3
1	item	6	1	Similar Letters or Sounds	2.1.3.1	3
1	item	6	1	Origins of Non-Familial Naming	2.1.3.2	10
1	item	6	1	Familial Naming Practices	2.1.3.3	25
1	item	6	1	Familial Middle Naming	2.1.3.4	10
1	file	6	1	Miscellaneous	2.1.3.0
1	item	6	1	Thought you were a boy	2.1.3.0.1	1
1	item	6	1	Named After Family Friends	2.1.3.0.2	1
1	item	6	1	A Family Event	2.1.3.0.3	1
1	file	6	1	Miscellaneous	2.1.0
1	item	6	1	Gold Ring	2.1.0.1	1
1	item	6	1	Nicknames	2.1.0.2	1
1	item	6	1	Belly Band	2.1.0.3	1
1	item	6	1	Quilt at Birth	2.1.0.4	1
1	item	6	1	Showing off the Baby Stuff	2.1.0.5	1
1	file	6	2	Birthdays	2.2
1	file	6	2	Wishes for Self and Others	2.2.1
1	item	6	2	Heavy, Heavy Hangover 	2.2.1.1	10
1	item	6	2	Fitzgerald Style 	2.2.1.2	1
1	item	6	2	Birthday Person makes wishes for everyone else as he/she cuts them a piece of cake.	2.2.1.3	1
1	item	6	2	Wishing over the Birthday Cake Candles	2.2.1.4	4
1	file	6	2	Miscellaneous	2.2.1.0
1	item	6	2	Feastdays over Birthdays	2.2.1.0.1	1
1	item	6	2	Birthday Dollar	2.2.1.0.2	1
1	item	6	2	Everyone in Family Receives a                          Gift	2.2.2	2
1	item	6	2	Spanking	2.2.3	3
1	item	6	2	Special Place Setting	2.2.4	4
1	item	6	2	Friend/Co-Worker Celebrations	2.2.5	10
1	file	6	2	Cake/Desserts	2.2.6
1	item	6	2	Money Cake	2.2.6.1	4
1	item	6	2	Specific Cake	2.2.6.2	9
1	item	6	2	Cake Decorations	2.2.6.3	2
1	item	6	2	Cheesecake	2.2.6.4	2
1	item	6	2	Pies	2.2.6.5	3
1	item	6	2	THE Birthday Cake	2.2.6.6	1
1	item	6	3	Family Celebrations 	2.2.7	59
1	item	6	4	Dinner Choice 	2.2.8	16
1	item	6	4	Pennies in Pancakes	2.2.9	1
1	item	6	4	Telling of Birth Stories	2.2.10	1
1	item	6	4	Infant Monthly Celebrations	2.2.11	1
1	item	6	4	Birthday Pranks	2.2.12	1
1	item	6	4	Don't Make Your Bed	2.2.13	1
1	item	6	4	Specific Candle	2.2.14	1
1	item	6	4	Birthday Song	2.2.15	1
1	item	6	4	Don't rip the wrap	2.2.16	1
1	item	6	4	Birthday Cards	2.2.17	1
1	item	6	4	Special Breakfast	2.2.18	4
1	file	6	4	Miscellaneous	2.2.0
1	item	6	4	Birthday Bumps	2.2.0.1	1
1	item	6	4	UnBirthday Birthdays	2.2.0.2	1
1	item	6	4	Paper Bag Wrapping	2.2.0.3	1
1	item	6	4	Happy Birthday Sign	2.2.0.4	1
1	file	6	5	Maturation	2.3
1	item	6	5	First Haircut 	2.3.1	2
1	item	6	5	Tooth Fairy	2.3.2	7
1	item	6	5	Potty Training	2.3.3	12
1	item	6	5	Coming of Age (Male)	2.3.4	2
1	file	6	5	Coming of Age (Female)	2.3.5
1	item	6	5	Menstruation	2.3.5.1	5
1	item	6	5	Shaving Legs	2.3.5.2	2
1	item	6	5	Legs to One Side	2.3.5.3	2
1	file	6	5	Miscellaneous	2.3.5.0
1	item	6	5	Learning to Embroider	2.3.5.0.1	1
1	item	6	5	Shichi-Go-San (Japan)	2.3.5.0.2	1
1	item	6	5	Circumcision	2.3.6	1
1	file	6	5	Miscellaneous	2.3.0
1	item	6	5	Climb a Mountain	2.3.0.1	1
1	item	6	5	Hair Cut	2.3.0.2	1
1	file	6	6	Specific Birthdays	2.4
1	item	6	6	First Birthday 	2.4.1	3
1	item	6	6	Seventh Birthday	2.4.2	2
1	item	6	6	Eighth Birthday	2.4.3	4
1	item	6	6	Twelfth Birthday	2.4.4	5
1	item	6	6	Thirteenth Birthday	2.4.5	2
1	item	6	6	Fourteenth Birthday	2.4.6	1
1	item	6	6	Fifteenth Birthday	2.4.7	6
1	item	6	6	Sixteenth Birthday	2.4.8	3
1	item	6	6	Eighteenth Birthday	2.4.9	4
1	item	6	6	Twentieth Birthday	2.4.10	1
1	item	6	6	Twenty-First Birthday	2.4.11	2
1	item	6	6	Twenty-Fifth Birthday	2.4.12	1
1	file	6	7	Baptism	2.5
1	item	6	7	CTR Rings 	2.5.1	3
1	item	6	7	Draining the Font 	2.5.2	1
1	item	6	7	Baptism Dress 	2.5.3	1
1	item	6	7	Confirmation Clothing	2.5.4	1
1	item	6	7	8 Years of Age	2.5.5	1
1	file	6	7	Miscellaneous	2.5.0
1	item	6	7	Go for Ice Cream	2.5.0.1	1
1	file	7	1-4	Dating and Kissing	2.6
1	item	7	1 and 2	Creative Asking and Answering 	2.6.1	70
1	item	7	3	Signals of Interest 	2.6.2	19
1	item	7	3	Euphemisms for Necking	2.6.3	3
1	item	7	3	Owing of Ice Cream	2.6.4	29
1	item	7	4	3.1.8.1.	2.6.5	11
1	item	7	4	Meeting Love Interests 	2.6.6	33
1	item	7	4	First Kiss	2.6.7	15
1	item	7	4.2	Non-Committal Make-Out	2.6.8	13
1	item	7	4.2	Date Activities	2.6.9	8
1	item	7	4.2	3.1.8.30	2.6.10	2
1	item	7	4.2	Dating Ettiquette	2.6.11	3
1	item	7	4.2	Breaking Up	2.6.12	8
1	item	7	4.2	Meeting the Parents	2.6.13	1
1	item	7	4.2	Day Dates	2.6.14	1
1	item	7	4.2	Public Display of Affection	2.6.15	1
1	item	7	4.2	Drive-by's	2.6.16	1
1	item	7	4.2	Wait Until Age 16	2.6.17	1
1	item	7	4.2	Kissing Somewhere Special	2.6.18	2
1	item	7	4.2	Five Dates before the Kiss	2.6.19	1
1	item	7	4.2	Sparking with Pepermints	2.6.20	1
1	item	7	4.2	Father Standing at the Porch/Porch Light Flicker	2.6.21	1
1	item	7	4.2	Item on the Doornob	2.6.22	1
1	file	7	4.2	Miscellaneous	2.6.0
1	item	7	4.2	50 Cents for Your Beau	2.6.0.1	1
1	item	7	4.2	The Clatter Ring	2.6.0.2	1
1	item	7	4.2	Lawnology	2.6.0.3	1
1	item	7	4.2	Bunnelling	2.6.0.4	1
1	item	7	4.2	Crock Pot Couple	2.6.0.5	1
1	item	7	4.2	Redneck Dating	2.6.0.6	1
1	item	7	4.2	Wearing Flip-Flops on Every Date	2.6.0.7	1
1	item	7	4.2	"We're Together"	2.6.0.8	1
1	item	7	4.2	Telephone Book Rule	2.6.0.9	1
1	item	7	4.2	Homecoming	2.6.0.10	2
1	item	7	4.2	Very "Handy"	2.6.0.11	1
1	file	7	5	Graduation	2.7
1	item	7	5	Party	2.7.1	2
1	item	7	5	Graduation Dinner	2.7.2	1
1	item	7	5	Class Rings	2.7.3	1
1	item	7	5	Senior Sluff Day	2.7.4	1
1	item	7	5	Graduation Gifts	2.7.5	2
1	item	7	5	High School Traditions for Graduation	2.7.6	1
1	file	7	6	Engagement	2.8
1	item	7	6	Creative Asking	2.8.1	28
1	item	7	6	Parental Involvement	2.8.2	5
1	item	7	6	Trousseau Tea	2.8.3	4
1	file	7	6	Owing Food	2.8.4
1	item	7	6	Banana Splits	2.8.4.1	2
1	item	7	6	Pizza	2.8.4.2	1
1	item	7	6	Sorority/Fraternity	2.8.5	4
1	item	7	6	Flower/Temple Passing	2.8.6	4
1	item	7	7	Candle Passing 	2.8.7	61
1	item	7	7	Special Plate	2.8.8	1
1	item	7	7	Drive to the Temple	2.8.9	1
1	item	7	7	Dunk the Engaged	2.8.10	1
1	file	7	7	Miscellaneous	2.8.0
1	item	7	7	Pinning	2.8.0.1	1
1	file	8	1-4	Weddings	2.9
1	file	8	1	Pre-Ceremony Activities	2.9.1
1	item	8	1	Bachelor/Bachelorette Parties 	2.9.1.1	7
1	item	8	1	Bridal Showers	2.9.1.2	26
1	item	8	1	Trousseau Collecting	2.9.1.3	3
1	item	8	1	Meet The Bride Tea	2.9.1.4	1
1	item	8	1	Bride and Groom Cannot See Each Other	2.9.1.5	1
1	item	8	1	Malaysia Pre-Wedding	2.9.1.6	1
1	item	8	1	Persian Pre-Wedding	2.9.1.7	1
1	item	8	1	Scottish Pre-Wedding	2.9.1.8	1
1	item	8	1	Iranian Pre-Wedding	2.9.1.9	1
1	item	8	1	Cambodian Pre-Wedding	2.9.1.10	1
1	item	8	1	Marriage Announcements	2.9.1.11	1
1	file	8	1	Miscellaneous	2.9.1.0
1	item	8	1	Family Home Evening/Father's Blessing	2.9.1.0.1	1
1	item	8	1	Best Man	2.9.1.0.2	1
1	file	8	2	Concerning the Ceremony	2.9.2
1	file	8	2	The Attire of the Bride	2.9.2.1
1	item	8	2	"Something old, something new..."                             	2.9.2.1.1	4
1	item	8	2	Family Jewelry	2.9.2.1.2	4
1	item	8	2	General Attire	2.9.2.1.3	3
1	item	8	2	Exchanging of the Rings	2.9.2.2	3
1	file	8	2	Ethnic Marriage Customs	2.9.2.3
1	item	8	2	Taiwanese	2.9.2.3.1	1
1	item	8	2	Greek	2.9.2.3.2	1
1	item	8	2	Iranian	2.9.2.3.3	1
1	item	8	2	Drinking from the Wedding Cup	2.9.2.4	1
1	item	8	2	Family Wedding Dress	2.9.2.5	1
1	item	8	2	Throwing Rice at Wedding	2.9.2.6	1
1	file	8	2	Miscellaneous	2.9.2.0
1	item	8	2	Attire of the Groom	2.9.2.0.1	1
1	item	8	2	Logan Temple Weddings	2.9.2.0.2	1
1	item	8	2	Wedding Dates and Places	2.9.2.0.3	1
1	item	8	2	Wedding Brunch	2.9.2.0.4	1
1	item	8	2	Passing of the Ugly Portrait	2.9.2.0.5	1
1	file	8	3	The Reception	2.9.3
1	item	8	3	Decorating the Couple's Car 	2.9.3.1	2
1	item	8	3	Wheelbarrow Ride	2.9.3.2	2
1	item	8	3	Clinking Glasses/Waving Napkins for the                             Couple to Kiss	2.9.3.3	5
1	item	8	3	Throwing the Bouquet	2.9.3.4	4
1	item	8	3	Throwing the Garter	2.9.3.5	6
1	item	8	3	The Cake	2.9.3.6	7
1	item	8	3	The Dollar Dance	2.9.3.7	10
1	file	8	3	Younger Siblings Married Before the                             Older	2.9.3.8
1	item	8	3	Pig Trough Dance	2.9.3.8.1	5
1	item	8	3	Green Socks	2.9.3.8.2	1
1	file	8	3	Special Gifts	2.9.3.9
1	item	8	3	Quilt	2.9.3.9.1	4
1	item	8	3	Temple Quilt	2.9.3.9.2	2
1	item	8	3	Jewelry	2.9.3.9.3	2
1	item	8	3	Household Needs	2.9.3.9.4	2
1	item	8	3	Food	2.9.3.9.5	1
1	item	8	3	Wedding Ducks (Korean Tradition)	2.9.3.9.6	1
1	item	8	3	Rocking Chair	2.9.3.9.7	1
1	item	8	3	Guests Congratulating	2.9.3.10	1
1	item	8	3	Dancing	2.9.3.11	2
1	item	8	3	Drinking	2.9.3.12	1
1	file	8	3	Ethnic Reception Tradtions	2.9.3.13
1	item	8	3	Greek	2.9.3.13.1	4
1	item	8	3	Japanese	2.9.3.13.2	1
1	item	8	3	Chinese	2.9.3.13.3	1
1	file	8	3	Miscellaneous	2.9.3.0
1	item	8	3	Multiple Traditions	2.9.3.0.1	2
1	item	8	3	Carry Bride in Wheelbarrow	2.9.3.0.2	1
1	item	8	3	Wedding Colors	2.9.3.0.3	1
1	item	8	3	Wedding Expenses	2.9.3.0.4	1
1	file	8	4	Post-Reception Activities	2.9.4
1	item	8	4	Shivarees 	2.9.4.1	18
1	item	8	4	Displaying the Honeymoon Sheet	2.9.4.2	3
1	item	8	4	Anniversary Celebrations	2.9.4.3	6
1	item	8	4	Finger Trap	2.9.4.4	1
1	item	8	4	Pioneer Trail Honeymoon	2.9.4.5	1
1	item	8	4	"Uitzet" Dress	2.9.4.6	1
1	item	8	4	Pranks from Family Members (non-Shivarees)	2.9.4.7	1
1	item	8	4	Wedding Cake Under Pillow	2.9.4.8	1
1	item	8	4	Post-Wedding Gifts	2.9.4.9	1
1	item	8	4	Ethnic Weddings	2.9.5	6
1	item	8	4	Name After Wedding	2.9.6	1
1	item	8	4	Remarriage Customs	2.9.7	1
1	item	8	4	Mormon Wedding Traditions	2.9.8	5
1	file	8	5	Death	2.10
1	item	8	5	Burial/Death Board	2.10.1	3
1	item	8	5	Irish Funeral	2.10.2	1
1	item	8	5	Gifts of Food to Family	2.10.3	1
1	item	8	5	Funeral Decorations	2.10.3	1
1	item	8	5	Jewish Funeral Customs	2.10.4	2
1	item	8	5	Wakes/Sitting with the Dead	2.10.5	2
1	item	8	5	The White Wreath	2.10.6	1
1	item	8	5	Chinese Funeral Custom	2.10.7	1
1	item	8	5	Bury Body Near House	2.10.8	1
1	item	8	5	Tiawanese Funeral Custom	2.10.9	1
1	item	8	5	LDS Lunchen/Funeral Potatoes	2.10.10	5
1	item	8	5	Flowers on Graves	2.10.11	1
1	item	8	5	Drinking at the Grave	2.10.12	1
1	item	8	5	LDS Viewings	2.10.13	4
1	item	8	5	Sharing the story	2.10.14	1
1	item	8	5	LDS Clothing for the Dead	2.10.15	1
1	item	8	5	Party for the Dead	2.10.16	1
1	item	8	5	Irish Funeral Custom	2.10.17	1
1	item	8	5	LDS Graves Face the East	2.10.18	1
1	item	8	5	Catholic Filipino Custom	2.10.19	1
1	item	8	5	The Widow's Black Vail	2.10.20	1
1	item	8	5	Burial Ritual	2.10.21	1
1	file	8	6	Initiation Pranks	2.11
1	file	8	6	Occupational	2.11.1
1	item	8	6	Great Basin Experiment Station                          	2.11.1.1	2
1	item	8	6	Fast Food	2.11.1.2	5
1	item	8	6	Firefighting	2.11.1.3	2
1	item	8	6	Housekeeping	2.11.1.4	4
1	item	8	6	Masonry	2.11.1.5	5
1	item	8	6	Construction	2.11.1.6	5
1	item	8	6	Bakery	2.11.1.7	2
1	item	8	6	Farming/Ranching	2.11.1.8	2
1	item	8	6	Medical	2.11.1.9	1
1	item	8	6	Engineer	2.11.1.10	1
1	item	8	6	Factory/Production	2.11.1.11	1
1	item	8	6	Customer Service/Waiters and Waitresses	2.11.1.12	1
1	item	8	6	Printing/Typesetting/Newpaper	2.11.1.13	2
1	item	8	6	River Guides	2.11.1.14	1
1	item	8	6	Stores	2.11.1.15	1
1	item	8	6	Sea Workers	2.11.1.16	3
1	item	8	6	Mining	2.11.1.17	1
1	item	8	6	Cementary Workers	2.11.1.18	1
1	item	8	6	Lawn and Garden	2.11.1.19	1
1	item	8	6	Forest Service	2.11.1.20	1
1	item	8	6	Summer Camp Staff	2.11.1.21	1
1	item	8	7	Community 	2.11.2	3
1	item	8	7	Camp	2.11.3	7
1	item	8	7	School	2.11.4	37
1	item	8	7	Fraternity	2.11.5	2
1	item	8	7	LDS Mission	2.11.6	9
1	item	8	7	Military	2.11.7	8
1	item	8	7	Gang	2.11.8	1
1	item	8	7	Sport	2.11.9	13
1	item	8	7	Scouts	2.11.10	1
1	item	8	7	Friends/Blood Brothers	2.11.11	2
1	item	8	7	Family	2.11.12	9
1	item	8	7	Marriage/Wedding	2.11.13	1
1	file	8	7	Miscellaneous	2.11.0
1	item	8	7	Job's Daughters	2.11.0.1	1
1	item	8	7	Markettes	2.11.0.2	1
